mean_in_degree,nodes_indegree_gt_one,instance,closed_edge_density,num_edges,num_closed_edges,group_id,algorithm,max_in_degree,num_nodes
2.0,29,n40os0.9-3.rcp,0.9136212624584718,86,825,n40,MULTIFLOW,6,43
1.7906976744186047,25,n40os0.9-4.rcp,0.9136212624584718,77,825,n40,MULTIFLOW,4,43
1.813953488372093,26,n40os0.9-5.rcp,0.9136212624584718,78,825,n40,MULTIFLOW,5,43
2.0232558139534884,32,n40os0.9-6.rcp,0.9136212624584718,87,825,n40,MULTIFLOW,4,43
1.9534883720930232,27,n40os0.9-7.rcp,0.9136212624584718,84,825,n40,MULTIFLOW,4,43
1.9069767441860466,30,n40os0.9-8.rcp,0.9136212624584718,82,825,n40,MULTIFLOW,4,43
2.0,30,n40os0.9-9.rcp,0.9136212624584718,86,825,n40,MULTIFLOW,4,43
3.830188679245283,27,n50os0.2-1.rcp,0.2888243831640058,203,398,n50,MULTIFLOW,17,53
3.981132075471698,27,n50os0.2-10.rcp,0.2888243831640058,211,398,n50,MULTIFLOW,19,53
4.018867924528302,29,n50os0.2-2.rcp,0.2888243831640058,213,398,n50,MULTIFLOW,19,53
3.9056603773584904,25,n50os0.2-3.rcp,0.2888243831640058,207,398,n50,MULTIFLOW,20,53
4.264150943396227,25,n50os0.2-4.rcp,0.2888243831640058,226,398,n50,MULTIFLOW,19,53
3.5283018867924527,28,n50os0.2-5.rcp,0.2888243831640058,187,398,n50,MULTIFLOW,16,53
3.9622641509433962,32,n50os0.2-6.rcp,0.2888243831640058,210,398,n50,MULTIFLOW,21,53
3.9622641509433962,32,n50os0.2-7.rcp,0.2888243831640058,210,398,n50,MULTIFLOW,18,53
4.2075471698113205,28,n50os0.2-8.rcp,0.2888243831640058,223,398,n50,MULTIFLOW,18,53
3.660377358490566,29,n50os0.2-9.rcp,0.2888243831640058,194,398,n50,MULTIFLOW,18,53
4.39622641509434,39,n50os0.5-1.rcp,0.5551523947750363,233,765,n50,MULTIFLOW,10,53
4.415094339622642,39,n50os0.5-10.rcp,0.5551523947750363,234,765,n50,MULTIFLOW,11,53
4.320754716981132,36,n50os0.5-2.rcp,0.5551523947750363,229,765,n50,MULTIFLOW,10,53
4.226415094339623,39,n50os0.5-3.rcp,0.5551523947750363,224,765,n50,MULTIFLOW,12,53
4.39622641509434,36,n50os0.5-4.rcp,0.5551523947750363,233,765,n50,MULTIFLOW,11,53
4.226415094339623,35,n50os0.5-5.rcp,0.5551523947750363,224,765,n50,MULTIFLOW,13,53
4.867924528301887,37,n50os0.5-6.rcp,0.5551523947750363,258,765,n50,MULTIFLOW,10,53
4.660377358490566,38,n50os0.5-7.rcp,0.5551523947750363,247,765,n50,MULTIFLOW,11,53
4.471698113207547,33,n50os0.5-8.rcp,0.5551523947750363,237,765,n50,MULTIFLOW,13,53
4.320754716981132,38,n50os0.5-9.rcp,0.5551523947750363,229,765,n50,MULTIFLOW,10,53
3.830188679245283,42,n50os0.7-1.rcp,0.7329462989840348,203,1010,n50,MULTIFLOW,9,53
3.1320754716981134,41,n50os0.7-10.rcp,0.7329462989840348,166,1010,n50,MULTIFLOW,7,53
3.2264150943396226,41,n50os0.7-2.rcp,0.7329462989840348,171,1010,n50,MULTIFLOW,9,53
3.30188679245283,40,n50os0.7-3.rcp,0.7329462989840348,175,1010,n50,MULTIFLOW,7,53
3.7358490566037736,43,n50os0.7-4.rcp,0.7329462989840348,198,1010,n50,MULTIFLOW,9,53
3.6037735849056602,42,n50os0.7-5.rcp,0.7329462989840348,191,1010,n50,MULTIFLOW,8,53
3.30188679245283,42,n50os0.7-6.rcp,0.7329462989840348,175,1010,n50,MULTIFLOW,6,53
3.811320754716981,42,n50os0.7-7.rcp,0.7329462989840348,202,1010,n50,MULTIFLOW,9,53
3.4339622641509435,43,n50os0.7-8.rcp,0.7329462989840348,182,1010,n50,MULTIFLOW,8,53
3.4339622641509435,41,n50os0.7-9.rcp,0.7329462989840348,182,1010,n50,MULTIFLOW,8,53
2.981132075471698,41,n50os0.8-1.rcp,0.8222060957910015,158,1133,n50,MULTIFLOW,6,53
2.849056603773585,42,n50os0.8-10.rcp,0.8222060957910015,151,1133,n50,MULTIFLOW,5,53
3.0943396226415096,45,n50os0.8-2.rcp,0.8222060957910015,164,1133,n50,MULTIFLOW,5,53
3.0,45,n50os0.8-3.rcp,0.8222060957910015,159,1133,n50,MULTIFLOW,6,53
2.7358490566037736,43,n50os0.8-4.rcp,0.8222060957910015,145,1133,n50,MULTIFLOW,5,53
2.7735849056603774,42,n50os0.8-5.rcp,0.8222060957910015,147,1133,n50,MULTIFLOW,6,53
3.1132075471698113,43,n50os0.8-6.rcp,0.8222060957910015,165,1133,n50,MULTIFLOW,6,53
2.8867924528301887,43,n50os0.8-7.rcp,0.8222060957910015,153,1133,n50,MULTIFLOW,6,53
2.69811320754717,43,n50os0.8-8.rcp,0.8222060957910015,143,1133,n50,MULTIFLOW,5,53
3.1132075471698113,43,n50os0.8-9.rcp,0.8222060957910015,165,1133,n50,MULTIFLOW,6,53
2.2641509433962264,43,n50os0.9-1.rcp,0.9107402031930334,120,1255,n50,MULTIFLOW,4,53
2.207547169811321,42,n50os0.9-10.rcp,0.9107402031930334,117,1255,n50,MULTIFLOW,4,53
2.2452830188679247,44,n50os0.9-2.rcp,0.9107402031930334,119,1255,n50,MULTIFLOW,4,53
2.1132075471698113,36,n50os0.9-3.rcp,0.9107402031930334,112,1255,n50,MULTIFLOW,5,53
2.056603773584906,41,n50os0.9-4.rcp,0.9107402031930334,109,1255,n50,MULTIFLOW,4,53
2.169811320754717,33,n50os0.9-5.rcp,0.9107402031930334,115,1255,n50,MULTIFLOW,5,53
2.150943396226415,38,n50os0.9-6.rcp,0.9107402031930334,114,1255,n50,MULTIFLOW,4,53
2.2264150943396226,42,n50os0.9-7.rcp,0.9107402031930334,118,1255,n50,MULTIFLOW,4,53
2.1320754716981134,35,n50os0.9-8.rcp,0.9107402031930334,113,1255,n50,MULTIFLOW,5,53
2.169811320754717,36,n50os0.9-9.rcp,0.9107402031930334,115,1255,n50,MULTIFLOW,4,53
1.7169811320754718,29,n50os0.95-1.rcp,0.9550072568940493,91,1316,n50,MULTIFLOW,4,53
1.7358490566037736,35,n50os0.95-10.rcp,0.9550072568940493,92,1316,n50,MULTIFLOW,4,53
1.7358490566037736,32,n50os0.95-2.rcp,0.9550072568940493,92,1316,n50,MULTIFLOW,3,53
1.6603773584905661,27,n50os0.95-3.rcp,0.9550072568940493,88,1316,n50,MULTIFLOW,4,53
1.6603773584905661,28,n50os0.95-4.rcp,0.9550072568940493,88,1316,n50,MULTIFLOW,4,53
1.7547169811320755,35,n50os0.95-5.rcp,0.9550072568940493,93,1316,n50,MULTIFLOW,4,53
1.5849056603773586,27,n50os0.95-6.rcp,0.9550072568940493,84,1316,n50,MULTIFLOW,4,53
1.7547169811320755,26,n50os0.95-7.rcp,0.9550072568940493,93,1316,n50,MULTIFLOW,5,53
1.849056603773585,35,n50os0.95-8.rcp,0.9550072568940493,98,1316,n50,MULTIFLOW,4,53
1.5849056603773586,26,n50os0.95-9.rcp,0.9550072568940493,84,1316,n50,MULTIFLOW,3,53
4.968253968253968,35,n60os0.2-1.rcp,0.2749615975422427,313,537,n60,MULTIFLOW,25,63
4.714285714285714,39,n60os0.2-10.rcp,0.2749615975422427,297,537,n60,MULTIFLOW,24,63
4.587301587301587,34,n60os0.2-2.rcp,0.2749615975422427,289,537,n60,MULTIFLOW,24,63
4.428571428571429,33,n60os0.2-3.rcp,0.2749615975422427,279,537,n60,MULTIFLOW,19,63
4.587301587301587,32,n60os0.2-4.rcp,0.2749615975422427,289,537,n60,MULTIFLOW,23,63
4.079365079365079,29,n60os0.2-5.rcp,0.2749615975422427,257,537,n60,MULTIFLOW,17,63
4.301587301587301,31,n60os0.2-6.rcp,0.2749615975422427,271,537,n60,MULTIFLOW,17,63
4.507936507936508,36,n60os0.2-7.rcp,0.2749615975422427,284,537,n60,MULTIFLOW,24,63
4.619047619047619,27,n60os0.2-8.rcp,0.2749615975422427,291,537,n60,MULTIFLOW,19,63
4.7936507936507935,36,n60os0.2-9.rcp,0.2749615975422427,302,537,n60,MULTIFLOW,23,63
5.222222222222222,41,n60os0.5-1.rcp,0.5468509984639017,329,1068,n60,MULTIFLOW,13,63
5.126984126984127,43,n60os0.5-10.rcp,0.5468509984639017,323,1068,n60,MULTIFLOW,13,63
4.7936507936507935,45,n60os0.5-2.rcp,0.5468509984639017,302,1068,n60,MULTIFLOW,12,63
5.126984126984127,48,n60os0.5-3.rcp,0.5468509984639017,323,1068,n60,MULTIFLOW,13,63
4.888888888888889,46,n60os0.5-4.rcp,0.5468509984639017,308,1068,n60,MULTIFLOW,13,63
5.190476190476191,45,n60os0.5-5.rcp,0.5468509984639017,327,1068,n60,MULTIFLOW,14,63
4.809523809523809,43,n60os0.5-6.rcp,0.5468509984639017,303,1068,n60,MULTIFLOW,13,63
4.841269841269841,45,n60os0.5-7.rcp,0.5468509984639017,305,1068,n60,MULTIFLOW,13,63
4.650793650793651,47,n60os0.5-8.rcp,0.5468509984639017,293,1068,n60,MULTIFLOW,10,63
4.777777777777778,44,n60os0.5-9.rcp,0.5468509984639017,301,1068,n60,MULTIFLOW,15,63
4.0476190476190474,50,n60os0.7-1.rcp,0.728110599078341,255,1422,n60,MULTIFLOW,8,63
3.873015873015873,50,n60os0.7-10.rcp,0.728110599078341,244,1422,n60,MULTIFLOW,9,63
3.619047619047619,48,n60os0.7-2.rcp,0.728110599078341,228,1422,n60,MULTIFLOW,10,63
4.015873015873016,52,n60os0.7-3.rcp,0.728110599078341,253,1422,n60,MULTIFLOW,8,63
3.9365079365079363,48,n60os0.7-4.rcp,0.728110599078341,248,1422,n60,MULTIFLOW,9,63
3.873015873015873,49,n60os0.7-5.rcp,0.728110599078341,244,1422,n60,MULTIFLOW,9,63
4.380952380952381,49,n60os0.7-6.rcp,0.728110599078341,276,1422,n60,MULTIFLOW,9,63
3.9206349206349205,52,n60os0.7-7.rcp,0.728110599078341,247,1422,n60,MULTIFLOW,9,63
4.365079365079365,51,n60os0.7-8.rcp,0.728110599078341,275,1422,n60,MULTIFLOW,9,63
3.873015873015873,53,n60os0.7-9.rcp,0.728110599078341,244,1422,n60,MULTIFLOW,8,63
3.0634920634920637,52,n60os0.8-1.rcp,0.8187403993855606,193,1599,n60,MULTIFLOW,6,63
3.0476190476190474,51,n60os0.8-10.rcp,0.8187403993855606,192,1599,n60,MULTIFLOW,6,63
3.0952380952380953,52,n60os0.8-2.rcp,0.8187403993855606,195,1599,n60,MULTIFLOW,8,63
3.238095238095238,52,n60os0.8-3.rcp,0.8187403993855606,204,1599,n60,MULTIFLOW,7,63
3.4285714285714284,51,n60os0.8-4.rcp,0.8187403993855606,216,1599,n60,MULTIFLOW,6,63
3.142857142857143,51,n60os0.8-5.rcp,0.8187403993855606,198,1599,n60,MULTIFLOW,8,63
3.0952380952380953,54,n60os0.8-6.rcp,0.8187403993855606,195,1599,n60,MULTIFLOW,8,63
3.5238095238095237,54,n60os0.8-7.rcp,0.8187403993855606,222,1599,n60,MULTIFLOW,7,63
2.8253968253968256,50,n60os0.8-8.rcp,0.8187403993855606,178,1599,n60,MULTIFLOW,6,63
3.1587301587301586,52,n60os0.8-9.rcp,0.8187403993855606,199,1599,n60,MULTIFLOW,7,63
2.380952380952381,46,n60os0.9-1.rcp,0.9093701996927803,150,1776,n60,MULTIFLOW,5,63
2.238095238095238,47,n60os0.9-10.rcp,0.9093701996927803,141,1776,n60,MULTIFLOW,5,63
2.5396825396825395,51,n60os0.9-2.rcp,0.9093701996927803,160,1776,n60,MULTIFLOW,5,63
2.492063492063492,52,n60os0.9-3.rcp,0.9093701996927803,157,1776,n60,MULTIFLOW,5,63
2.6666666666666665,54,n60os0.9-4.rcp,0.9093701996927803,168,1776,n60,MULTIFLOW,5,63
2.380952380952381,47,n60os0.9-5.rcp,0.9093701996927803,150,1776,n60,MULTIFLOW,4,63
2.4603174603174605,47,n60os0.9-6.rcp,0.9093701996927803,155,1776,n60,MULTIFLOW,5,63
2.253968253968254,46,n60os0.9-7.rcp,0.9093701996927803,142,1776,n60,MULTIFLOW,5,63
2.380952380952381,51,n60os0.9-8.rcp,0.9093701996927803,150,1776,n60,MULTIFLOW,4,63
2.3015873015873014,44,n60os0.9-9.rcp,0.9093701996927803,145,1776,n60,MULTIFLOW,5,63
2.015873015873016,42,n60os0.95-1.rcp,0.9544290834613415,127,1864,n60,MULTIFLOW,4,63
1.873015873015873,40,n60os0.95-10.rcp,0.9544290834613415,118,1864,n60,MULTIFLOW,5,63
1.7777777777777777,38,n60os0.95-2.rcp,0.9544290834613415,112,1864,n60,MULTIFLOW,3,63
1.7142857142857142,35,n60os0.95-3.rcp,0.9544290834613415,108,1864,n60,MULTIFLOW,3,63
1.746031746031746,36,n60os0.95-4.rcp,0.9544290834613415,110,1864,n60,MULTIFLOW,3,63
1.8571428571428572,42,n60os0.95-5.rcp,0.9544290834613415,117,1864,n60,MULTIFLOW,5,63
1.7936507936507937,36,n60os0.95-6.rcp,0.9544290834613415,113,1864,n60,MULTIFLOW,4,63
1.9047619047619047,41,n60os0.95-7.rcp,0.9544290834613415,120,1864,n60,MULTIFLOW,4,63
1.9523809523809523,40,n60os0.95-8.rcp,0.9544290834613415,123,1864,n60,MULTIFLOW,4,63
1.8571428571428572,38,n60os0.95-9.rcp,0.9544290834613415,117,1864,n60,MULTIFLOW,4,63
4.6438356164383565,36,n70os0.2-1.rcp,0.2648401826484018,339,696,n70,MULTIFLOW,18,73
5.068493150684931,37,n70os0.2-10.rcp,0.2648401826484018,370,696,n70,MULTIFLOW,20,73
5.123287671232877,37,n70os0.2-2.rcp,0.2648401826484018,374,696,n70,MULTIFLOW,20,73
5.698630136986301,41,n70os0.2-3.rcp,0.2648401826484018,416,696,n70,MULTIFLOW,29,73
5.013698630136986,43,n70os0.2-4.rcp,0.2648401826484018,366,696,n70,MULTIFLOW,27,73
5.315068493150685,40,n70os0.2-5.rcp,0.2648401826484018,388,696,n70,MULTIFLOW,23,73
5.1506849315068495,39,n70os0.2-6.rcp,0.2648401826484018,376,696,n70,MULTIFLOW,21,73
5.260273972602739,39,n70os0.2-7.rcp,0.2648401826484018,384,696,n70,MULTIFLOW,23,73
4.890410958904109,42,n70os0.2-8.rcp,0.2648401826484018,357,696,n70,MULTIFLOW,25,73
4.8493150684931505,42,n70os0.2-9.rcp,0.2648401826484018,354,696,n70,MULTIFLOW,21,73
5.671232876712328,55,n70os0.5-1.rcp,0.5403348554033486,414,1420,n70,MULTIFLOW,13,73
5.561643835616438,54,n70os0.5-10.rcp,0.5403348554033486,406,1420,n70,MULTIFLOW,13,73
5.424657534246576,52,n70os0.5-2.rcp,0.5403348554033486,396,1420,n70,MULTIFLOW,14,73
5.424657534246576,51,n70os0.5-3.rcp,0.5403348554033486,396,1420,n70,MULTIFLOW,14,73
5.767123287671233,50,n70os0.5-4.rcp,0.5403348554033486,421,1420,n70,MULTIFLOW,13,73
4.890410958904109,57,n70os0.5-5.rcp,0.5403348554033486,357,1420,n70,MULTIFLOW,13,73
5.808219178082192,53,n70os0.5-6.rcp,0.5403348554033486,424,1420,n70,MULTIFLOW,15,73
5.438356164383562,52,n70os0.5-7.rcp,0.5403348554033486,397,1420,n70,MULTIFLOW,13,73
5.52054794520548,52,n70os0.5-8.rcp,0.5403348554033486,403,1420,n70,MULTIFLOW,15,73
5.301369863013699,54,n70os0.5-9.rcp,0.5403348554033486,387,1420,n70,MULTIFLOW,12,73
4.575342465753424,57,n70os0.7-1.rcp,0.724124809741248,334,1903,n70,MULTIFLOW,10,73
4.410958904109589,62,n70os0.7-10.rcp,0.724124809741248,322,1903,n70,MULTIFLOW,10,73
4.3561643835616435,60,n70os0.7-2.rcp,0.724124809741248,318,1903,n70,MULTIFLOW,9,73
4.397260273972603,60,n70os0.7-3.rcp,0.724124809741248,321,1903,n70,MULTIFLOW,11,73
4.232876712328767,59,n70os0.7-4.rcp,0.724124809741248,309,1903,n70,MULTIFLOW,11,73
4.136986301369863,59,n70os0.7-5.rcp,0.724124809741248,302,1903,n70,MULTIFLOW,8,73
4.205479452054795,58,n70os0.7-6.rcp,0.724124809741248,307,1903,n70,MULTIFLOW,9,73
4.575342465753424,57,n70os0.7-7.rcp,0.724124809741248,334,1903,n70,MULTIFLOW,9,73
4.178082191780822,57,n70os0.7-8.rcp,0.724124809741248,305,1903,n70,MULTIFLOW,10,73
4.219178082191781,61,n70os0.7-9.rcp,0.724124809741248,308,1903,n70,MULTIFLOW,9,73
3.191780821917808,55,n70os0.8-1.rcp,0.8162100456621004,233,2145,n70,MULTIFLOW,7,73
3.4657534246575343,62,n70os0.8-10.rcp,0.8162100456621004,253,2145,n70,MULTIFLOW,7,73
3.6575342465753424,61,n70os0.8-2.rcp,0.8162100456621004,267,2145,n70,MULTIFLOW,8,73
3.452054794520548,60,n70os0.8-3.rcp,0.8162100456621004,252,2145,n70,MULTIFLOW,7,73
3.835616438356164,60,n70os0.8-4.rcp,0.8162100456621004,280,2145,n70,MULTIFLOW,8,73
3.73972602739726,62,n70os0.8-5.rcp,0.8162100456621004,273,2145,n70,MULTIFLOW,8,73
3.7260273972602738,64,n70os0.8-6.rcp,0.8162100456621004,272,2145,n70,MULTIFLOW,8,73
3.808219178082192,62,n70os0.8-7.rcp,0.8162100456621004,278,2145,n70,MULTIFLOW,9,73
3.684931506849315,62,n70os0.8-8.rcp,0.8162100456621004,269,2145,n70,MULTIFLOW,7,73
3.780821917808219,60,n70os0.8-9.rcp,0.8162100456621004,276,2145,n70,MULTIFLOW,9,73
2.3972602739726026,55,n70os0.9-1.rcp,0.9079147640791476,175,2386,n70,MULTIFLOW,6,73
2.493150684931507,60,n70os0.9-10.rcp,0.9079147640791476,182,2386,n70,MULTIFLOW,5,73
2.5342465753424657,63,n70os0.9-2.rcp,0.9079147640791476,185,2386,n70,MULTIFLOW,5,73
2.6027397260273974,57,n70os0.9-3.rcp,0.9079147640791476,190,2386,n70,MULTIFLOW,5,73
2.5205479452054793,60,n70os0.9-4.rcp,0.9079147640791476,184,2386,n70,MULTIFLOW,5,73
2.767123287671233,60,n70os0.9-5.rcp,0.9079147640791476,202,2386,n70,MULTIFLOW,5,73
2.6027397260273974,53,n70os0.9-6.rcp,0.9079147640791476,190,2386,n70,MULTIFLOW,5,73
2.4794520547945207,64,n70os0.9-7.rcp,0.9079147640791476,181,2386,n70,MULTIFLOW,5,73
2.506849315068493,56,n70os0.9-8.rcp,0.9079147640791476,183,2386,n70,MULTIFLOW,7,73
2.6301369863013697,63,n70os0.9-9.rcp,0.9079147640791476,192,2386,n70,MULTIFLOW,4,73
1.8904109589041096,48,n70os0.95-1.rcp,0.9539573820395738,138,2507,n70,MULTIFLOW,3,73
1.8904109589041096,48,n70os0.95-10.rcp,0.9539573820395738,138,2507,n70,MULTIFLOW,5,73
1.8767123287671232,44,n70os0.95-2.rcp,0.9539573820395738,137,2507,n70,MULTIFLOW,3,73
1.904109589041096,44,n70os0.95-3.rcp,0.9539573820395738,139,2507,n70,MULTIFLOW,4,73
1.917808219178082,43,n70os0.95-4.rcp,0.9539573820395738,140,2507,n70,MULTIFLOW,4,73
1.917808219178082,49,n70os0.95-5.rcp,0.9539573820395738,140,2507,n70,MULTIFLOW,4,73
2.041095890410959,50,n70os0.95-6.rcp,0.9539573820395738,149,2507,n70,MULTIFLOW,4,73
1.9726027397260273,47,n70os0.95-7.rcp,0.9539573820395738,144,2507,n70,MULTIFLOW,5,73
1.8904109589041096,44,n70os0.95-8.rcp,0.9539573820395738,138,2507,n70,MULTIFLOW,5,73
1.904109589041096,48,n70os0.95-9.rcp,0.9539573820395738,139,2507,n70,MULTIFLOW,4,73
1.0,1,br17.10.sop.ajn.txt,0.22794117647058823,17,31,sop,FEASIBILITY,2,17
1.0588235294117647,2,br17.12.sop.ajn.txt,0.27941176470588236,18,38,sop,FEASIBILITY,2,17
1.125,1,esc07.sop.ajn.txt,0.5,9,14,sop,FEASIBILITY,3,8
0.9166666666666666,0,esc11.sop.ajn.txt,0.24242424242424243,11,16,sop,FEASIBILITY,1,12
1.3076923076923077,2,esc12.sop.ajn.txt,0.2948717948717949,17,23,sop,FEASIBILITY,4,13
1.0,1,esc25.sop.ajn.txt,0.11076923076923077,26,36,sop,FEASIBILITY,2,26
1.0,1,esc47.sop.ajn.txt,0.0700354609929078,48,79,sop,FEASIBILITY,2,48
2.3125,10,esc63.sop.ajn.txt,0.14682539682539683,148,296,sop,FEASIBILITY,10,64
0.9873417721518988,0,esc78.sop.ajn.txt,0.11716975008114248,78,361,sop,FEASIBILITY,1,79
1.0188679245283019,2,ft53.1.sop.ajn.txt,0.04644412191582003,54,64,sop,FEASIBILITY,2,53
1.0754716981132075,5,ft53.2.sop.ajn.txt,0.059506531204644414,57,82,sop,FEASIBILITY,2,53
1.3018867924528301,12,ft53.3.sop.ajn.txt,0.19521044992743106,69,269,sop,FEASIBILITY,5,53
1.3962264150943395,18,ft53.4.sop.ajn.txt,0.5885341074020319,74,811,sop,FEASIBILITY,4,53
1.0285714285714285,3,ft70.1.sop.ajn.txt,0.03561076604554866,72,86,sop,FEASIBILITY,2,70
1.1285714285714286,8,ft70.2.sop.ajn.txt,0.0484472049689441,79,117,sop,FEASIBILITY,3,70
1.3571428571428572,17,ft70.3.sop.ajn.txt,0.11759834368530021,95,284,sop,FEASIBILITY,5,70
1.4285714285714286,26,ft70.4.sop.ajn.txt,0.5772256728778468,100,1394,sop,FEASIBILITY,3,70
1.02,3,kro124p.1.sop.ajn.txt,0.02666666666666667,102,132,sop,FEASIBILITY,2,100
1.12,10,kro124p.2.sop.ajn.txt,0.03373737373737374,112,167,sop,FEASIBILITY,4,100
1.3,25,kro124p.3.sop.ajn.txt,0.07373737373737374,130,365,sop,FEASIBILITY,4,100
1.49,41,kro124p.4.sop.ajn.txt,0.4856565656565657,149,2404,sop,FEASIBILITY,3,100
1.0465116279069768,3,p43.1.sop.ajn.txt,0.058693244739756366,45,53,sop,FEASIBILITY,2,43
1.0465116279069768,3,p43.2.sop.ajn.txt,0.08416389811738649,45,76,sop,FEASIBILITY,2,43
1.2325581395348837,8,p43.3.sop.ajn.txt,0.15282392026578073,53,138,sop,FEASIBILITY,4,43
1.3488372093023255,11,p43.4.sop.ajn.txt,0.5957918050941307,58,538,sop,FEASIBILITY,4,43
0.98989898989899,0,prob.100.sop.ajn.txt,0.02865388579674294,98,139,sop,FEASIBILITY,1,99
1.0,1,prob.42.sop.ajn.txt,0.07195121951219512,41,59,sop,FEASIBILITY,2,41
4.0,14,rbg048a.sop.ajn.txt,0.42091836734693877,196,495,sop,FEASIBILITY,18,49
5.078431372549019,46,rbg050c.sop.ajn.txt,0.4376470588235294,259,558,sop,FEASIBILITY,20,51
5.709090909090909,93,rbg109a.sop.ajn.txt,0.9070892410341952,628,5438,sop,FEASIBILITY,11,110
6.370860927152318,140,rbg150a.sop.ajn.txt,0.9257395143487859,962,10484,sop,FEASIBILITY,13,151
6.371428571428571,166,rbg174a.sop.ajn.txt,0.9280131362889984,1115,14129,sop,FEASIBILITY,17,175
6.783464566929134,245,rbg253a.sop.ajn.txt,0.947184961563599,1723,30434,sop,FEASIBILITY,17,254
7.453703703703703,303,rbg323a.sop.ajn.txt,0.9273592477926843,2415,48525,sop,FEASIBILITY,30,324
7.444444444444445,311,rbg341a.sop.ajn.txt,0.9371130661453242,2546,54644,sop,FEASIBILITY,22,342
9.030640668523677,354,rbg358a.sop.ajn.txt,0.8853581487994273,3242,56894,sop,FEASIBILITY,23,359
8.105540897097626,369,rbg378a.sop.ajn.txt,0.89295137580098,3072,63963,sop,FEASIBILITY,31,379
1.0,1,ry48p.1.sop.ajn.txt,0.05230496453900709,48,59,sop,FEASIBILITY,2,48
1.0625,4,ry48p.2.sop.ajn.txt,0.06471631205673758,51,73,sop,FEASIBILITY,2,48
1.2708333333333333,9,ry48p.3.sop.ajn.txt,0.15868794326241134,61,179,sop,FEASIBILITY,5,48
1.4375,15,ry48p.4.sop.ajn.txt,0.5700354609929078,69,643,sop,FEASIBILITY,4,48
1.0,1,s04.txt,0.8333333333333334,4,5,sop,FEASIBILITY,2,4
1.5384615384615385,3,n10o0.2-1.rcp,0.5384615384615384,20,42,n10,FEASIBILITY,6,13
1.5384615384615385,3,n10o0.2-2.rcp,0.5384615384615384,20,42,n10,FEASIBILITY,5,13
1.5384615384615385,4,n10o0.2-3.rcp,0.5384615384615384,20,42,n10,FEASIBILITY,6,13
1.4615384615384615,3,n10o0.2-4.rcp,0.5384615384615384,19,42,n10,FEASIBILITY,4,13
1.3846153846153846,3,n10o0.2-5.rcp,0.5384615384615384,18,42,n10,FEASIBILITY,4,13
1.3846153846153846,3,n10o0.2-6.rcp,0.5384615384615384,18,42,n10,FEASIBILITY,4,13
1.6923076923076923,3,n10o0.2-7.rcp,0.5384615384615384,22,42,n10,FEASIBILITY,6,13
1.5384615384615385,3,n10o0.2-8.rcp,0.5384615384615384,20,42,n10,FEASIBILITY,6,13
1.3846153846153846,3,n10o0.2-9.rcp,0.5384615384615384,18,42,n10,FEASIBILITY,5,13
1.5384615384615385,7,n10o0.5-1.rcp,0.7051282051282052,20,55,n10,FEASIBILITY,3,13
1.6923076923076923,6,n10o0.5-10.rcp,0.7051282051282052,22,55,n10,FEASIBILITY,4,13
1.5384615384615385,5,n10o0.5-2.rcp,0.7051282051282052,20,55,n10,FEASIBILITY,3,13
1.7692307692307692,7,n10o0.5-3.rcp,0.7051282051282052,23,55,n10,FEASIBILITY,4,13
1.7692307692307692,6,n10o0.5-4.rcp,0.7051282051282052,23,55,n10,FEASIBILITY,4,13
1.6153846153846154,5,n10o0.5-5.rcp,0.7051282051282052,21,55,n10,FEASIBILITY,4,13
1.6923076923076923,6,n10o0.5-6.rcp,0.7051282051282052,22,55,n10,FEASIBILITY,4,13
1.6923076923076923,5,n10o0.5-7.rcp,0.7051282051282052,22,55,n10,FEASIBILITY,4,13
1.8461538461538463,5,n10o0.5-8.rcp,0.7051282051282052,24,55,n10,FEASIBILITY,4,13
1.7692307692307692,6,n10o0.5-9.rcp,0.7051282051282052,23,55,n10,FEASIBILITY,4,13
1.3076923076923077,3,n10o0.7-1.rcp,0.8205128205128205,17,64,n10,FEASIBILITY,4,13
1.7692307692307692,6,n10o0.7-10.rcp,0.8205128205128205,23,64,n10,FEASIBILITY,3,13
1.3076923076923077,4,n10o0.7-2.rcp,0.8205128205128205,17,64,n10,FEASIBILITY,3,13
1.4615384615384615,6,n10o0.7-3.rcp,0.8205128205128205,19,64,n10,FEASIBILITY,3,13
1.4615384615384615,7,n10o0.7-4.rcp,0.8205128205128205,19,64,n10,FEASIBILITY,2,13
1.6153846153846154,6,n10o0.7-5.rcp,0.8205128205128205,21,64,n10,FEASIBILITY,3,13
1.3076923076923077,4,n10o0.7-6.rcp,0.8205128205128205,17,64,n10,FEASIBILITY,3,13
1.4615384615384615,3,n10o0.7-7.rcp,0.8205128205128205,19,64,n10,FEASIBILITY,4,13
1.3846153846153846,5,n10o0.7-8.rcp,0.8205128205128205,18,64,n10,FEASIBILITY,3,13
1.6153846153846154,7,n10o0.7-9.rcp,0.8205128205128205,21,64,n10,FEASIBILITY,3,13
1.3076923076923077,5,n10o0.8-1.rcp,0.8846153846153846,17,69,n10,FEASIBILITY,2,13
1.3846153846153846,4,n10o0.8-10.rcp,0.8846153846153846,18,69,n10,FEASIBILITY,3,13
1.3076923076923077,5,n10o0.8-2.rcp,0.8846153846153846,17,69,n10,FEASIBILITY,2,13
1.3076923076923077,5,n10o0.8-3.rcp,0.8846153846153846,17,69,n10,FEASIBILITY,2,13
